Date,20211116_145058_0242
Motor Name,Motor - High vib
Record ID, Time(ms), X-Accel, Y-Accel, Z-Accel, Motor Speed
0,0,2.6966508504443816,2.6179905102666288,0.46966508504443816,0
1,250,2.577307566666553,2.5463845399999316,0.4577307566666553,0
2,500,2.7982903587286683,2.6789742152372007,0.47982903587286685,0
3,750,2.408635227277414,2.4451811363664486,0.44086352272774143,0
4,1000,2.5782535204361006,2.54695211226166,0.45782535204361,0
5,1250,2.6457743778638694,2.5874646267183214,0.46457743778638694,0
6,1500,2.9049556421574083,2.742973385294445,0.49049556421574086,0
7,1750,2.6479175965405286,2.588750557924317,0.4647917596540529,0
8,2000,2.569706008021084,2.54182360481265,0.4569706008021084,0
9,2250,2.2396631905102264,2.343797914306136,0.42396631905102267,0
10,2500,2.2094777456484125,2.3256866473890474,0.4209477745648412,0
11,2750,2.544224287442717,2.5265345724656303,0.4544224287442717,0
12,3000,2.3575934000537035,2.414556040032222,0.43575934000537037,0
13,3250,2.562445244008298,2.5374671464049787,0.4562445244008298,0
14,3500,2.1870975148402247,2.3122585089041348,0.4187097514840225,0
15,3750,2.1071951357980816,2.264317081478849,0.4107195135798082,0
16,4000,2.489969888216493,2.493981932929896,0.4489969888216493,0
17,4250,2.299426969815842,2.379656181889505,0.4299426969815842,0
18,4500,2.1378785734779906,2.2827271440867944,0.4137878573477991,0
19,4750,2.18219192699919,2.309315156199514,0.41821919269991903,0
20,5000,2.6041328438217057,2.5624797062930234,0.46041328438217055,0
21,5250,2.272321960113679,2.3633931760682074,0.4272321960113679,0
22,5500,2.613748006204995,2.5682488037229967,0.46137480062049946,0
23,5750,2.1228475203121353,2.273708512187281,0.41228475203121356,0
24,6000,2.6731441208388365,2.603886472503302,0.4673144120838837,0
25,6250,2.697292908571888,2.618375745143133,0.46972929085718884,0
26,6500,2.0968604541738083,2.258116272504285,0.40968604541738085,0
27,6750,2.025186740292555,2.215112044175533,0.4025186740292555,0
28,7000,2.7044048193515136,2.622642891610908,0.47044048193515137,0
29,7250,2.705546686918793,2.6233280121512754,0.4705546686918793,0
30,7500,2.693928984135981,2.616357390481588,0.4693928984135981,0
31,7750,2.6369815066429654,2.582188903985779,0.46369815066429654,0
32,8000,2.6259786930102473,2.575587215806148,0.4625978693010247,0
33,8250,2.4553979889023463,2.473238793341408,0.44553979889023465,0
34,8500,2.976059493635506,2.7856356961813034,0.4976059493635506,0
35,8750,2.7106858350576846,2.6264115010346107,0.47106858350576847,0
